id,label
2496,0.130986
8578,0.726295
2928,0.998709
11622,0.000152957
9320,4.45254e-06
8203,0.0216886
325,0.99998
11016,0.999549
10256,0.999946
5146,0.999923
653,0.000260253
5134,0.000383046
7504,0.99964
11039,0.000365517
3852,0.0010446
12387,0.000843562
4655,2.3189e-05
12450,5.45133e-06
10295,0.000222111
5805,0.999605
10852,0.210647
4615,0.999996
8684,0.000112118
2423,0.127605
6423,1.87711e-06
7811,0.000126174
12277,0.999839
12373,0.00051973
5574,0.999875
3701,0.999927
2641,0.996484
5251,0.99983
8047,0.0131534
10374,0.998917
500,4.5178e-05
5597,0.478728
9580,1.74134e-05
6727,1.69078e-05
12384,7.24112e-05
3373,0.466924
1635,0.99999
5532,0.999891
8483,0.999866
190,0.997859
5460,2.33179e-05
614,1.89047e-05
7985,0.996456
5772,0.999887
1360,0.998974
6177,0.999711
11511,1.27342e-05
12453,0.404339
1381,0.999999
8791,0.997984
2494,0.999969
9461,5.68494e-06
5966,0.999885
4932,1.44427e-05
12029,7.30665e-05
1743,0.999736
3849,0.999991
545,0.999998
12222,0.999929
3458,0.000171905
9421,0.985217
8963,0.0321248
2020,2.13453e-06
12359,0.999552
5407,0.999922
2141,0.000153319
3790,4.64406e-05
18,0.999809
11545,0.00062702
12293,0.999802
1987,0.999778
9501,0.999932
8077,0.999136
6992,0.998317
1354,0.00212018
6101,0.000396726
7556,0.000269498
7480,0.532133
1747,1.54297e-05
7691,0.998185
8601,0.999976
3992,5.32654e-06
2350,0.99995
7077,0.999652
3251,0.000208821
2729,4.21918e-05
8583,0.999879
5266,0.999973
8511,0.000113913
4936,1.74976e-06
4863,1.92246e-05
11469,0.999879
12023,0.999367
1046,0.00653389
5098,0.996924
1150,3.63915e-06
9539,0.999728
8775,0.999964
1656,8.64548e-06
9849,0.999716
2074,0.00042692
4294,0.99992
7568,8.89848e-06
11185,0.00131784
7934,0.999528
3933,0.99919
5045,0.999999
11292,0.99998
9730,0.352021
2940,0.999988
1426,0.000232298
9117,0.99992
10754,1.49251e-05
10278,0.00403431
1498,0.999999
1011,1.8422e-06
11673,0.998471
4762,1.81204e-05
6958,0.999719
7899,0.00448766
9882,0.997885
796,0.514434
7530,0.999852
6284,0.999962
8145,0.999644
10317,0.99999
9298,0.998851
5235,0.990918
10999,7.90387e-07
2086,0.999949
550,0.000594883
7492,0.999682
2398,0.998719
11739,3.29475e-07
7941,0.999795
5894,0.000119153
6868,0.999892
9680,0.995508
3039,0.999841
7069,0.999765
2161,0.000142559
12274,0.658842
4532,0.00126051
5209,0.0056843
9439,0.000515438
5149,6.16161e-06
12343,7.39045e-06
8183,0.999966
5807,0.999979
9168,0.999866
898,7.04216e-06
9462,7.42441e-06
5144,5.074e-06
11965,0.00224365
4861,0.996757
357,4.21388e-06
10394,8.38809e-05
40,0.00201331
358,0.999166
10021,3.63188e-05
5953,5.18326e-07
10823,0.000130962
398,4.67267e-05
10142,0.996965
5586,0.999822
4717,0.999293
2919,0.999975
976,0.0049427
5147,0.999827
5311,2.4915e-06
6604,6.7997e-05
2574,1.32404e-05
594,0.999979
2778,0.999865
1691,0.828872
2303,0.000289688
6422,0.999928
10402,0.000695557
6910,0.994538
12365,0.999965
10084,0.99988
8350,0.999963
3600,0.999913
927,0.00019038
688,0.999883
2135,0.999995
3711,3.14323e-07
3195,0.999939
1194,9.73053e-05
168,9.79722e-05
12072,0.00052728
11324,0.00017084
1166,0.999834
5090,0.998308
444,0.000123455
7534,0.999591
968,0.99988
9275,0.999464
10496,0.999997
635,0.0119941
7183,0.999986
2049,0.000237968
11521,0.955647
8937,1.67157e-05
416,2.08062e-05
7996,5.2577e-05
3508,0.999632
11535,0.999969
6464,0.999954
11813,1.2137e-05
12191,0.999833
10160,2.42616e-05
4642,0.833477
7913,0.999973
11057,0.999798
9483,4.51272e-05
10031,0.000274129
5074,8.32744e-05
8,1.38484e-05
8935,0.999999
5891,1.70248e-05
2582,0.999756
11063,0.999824
11657,1.67906e-05
11244,0.999768
12351,0.001419
2889,0.999764
5492,0.64092
9807,0.999168
7900,0.99944
933,5.68625e-06
7805,0.0893759
11337,0.999811
1008,4.18025e-05
8273,5.17678e-05
7349,0.00249215
1640,0.999838
6079,0.99997
9141,0.00366191
7076,0.999973
3794,0.999183
2796,0.999958
918,0.999781
4901,0.999883
1815,3.32993e-06
10953,6.49462e-06
2282,4.41571e-07
7347,0.998019
6380,1.10939e-05
3889,5.96694e-06
5033,0.999471
4484,0.000489188
7831,4.63459e-05
2044,2.66447e-05
8437,1.72789e-05
9821,0.998476
6291,0.00264077
7509,0.998725
11028,3.18306e-06
8642,0.99925
10732,0.000197902
10017,4.35271e-05
11520,0.998769
8409,0.000336898
8149,0.00895693
8882,0.999998
10671,5.65417e-05
1328,0.999665
3583,1.02906e-05
2438,0.999935
3085,0.999884
4923,1.44321e-05
11334,0.998499
6360,0.00022726
4196,0.99955
3291,0.99982
7750,0.00579562
9479,0.99991
9378,0.999984
2609,0.998465
2462,0.997249
2706,0.001405
6744,3.68717e-06
5825,0.99999
2533,0.999899
2797,0.000881726
3487,0.0299789
965,4.33333e-06
7104,0.999986
10360,0.000531816
10612,0.999857
10736,0.994572
10970,1.02883e-05
1220,0.000184961
2456,0.99832
10979,0.997868
12166,0.00106642
432,0.00377992
3058,7.69887e-05
6566,0.999701
1425,0.00105433
4407,0.993107
9737,0.000112924
11805,0.999802
6221,0.999971
1601,3.27309e-05
4135,0.998332
8048,0.000627506
11935,0.999796
8025,0.000119402
3787,0.999992
1111,0.00135947
5429,2.81737e-06
5302,0.999718
9,7.38767e-07
9963,0.000705846
4267,0.999974
1891,0.999999
5644,0.972685
8925,0.0181561
8761,0.966615
7699,4.40782e-05
1977,0.998382
5867,1.43928e-05
3991,0.00200494
6788,0.000108628
4063,0.999498
8122,0.999188
2754,4.14226e-05
11299,2.24469e-05
4008,4.60957e-05
1555,9.39104e-05
11658,0.000217877
9459,0.000135421
4481,0.00136054
9366,0.99997
2527,0.999603
4516,0.999976
1337,7.77915e-06
2177,0.999939
7742,7.2925e-06
2984,0.999938
5632,0.000184216
7467,0.999993
11822,0.995943
9245,0.99833
7557,0.000322332
9507,0.000329566
11524,0.0034511
4899,0.0040315
12116,9.33992e-06
10263,0.999979
7202,0.000137006
6678,0.000106291
7260,0.999327
3423,6.54705e-05
1730,0.999996
8298,4.06019e-07
10666,0.994474
7379,0.99717
5083,0.000393699
9813,7.34707e-06
5998,0.000168521
7288,0.00237939
10250,2.46492e-05
303,0.00113782
4026,0.997788
10657,0.00145606
7399,0.999957
11356,0.999974
12140,0.000251315
2514,0.998777
6217,0.999993
10429,0.999634
1238,0.999406
9745,4.28198e-05
11098,0.000179505
209,1.53143e-07
655,0.999842
1670,1.9246e-05
307,0.999683
1638,0.999984
3782,0.00218158
9506,8.37999e-05
3021,0.999684
7026,0.999275
6124,0.000269029
9353,5.51061e-05
10228,0.0020745
12169,0.000300302
12253,0.997561
10998,0.999981
4872,0.999968
2791,0.998053
6210,1.18198e-05
9347,0.999932
4565,4.66873e-07
7378,0.998699
5862,0.999997
4067,0.999959
8855,0.998956
10916,0.999557
1040,0.999993
6692,0.000161057
4,0.999465
8008,0.999954
5435,0.00014634
8938,0.999909
369,0.999922
8810,9.50871e-05
8779,0.98434
5208,4.97947e-06
6470,2.30749e-05
763,0.999903
8932,3.68041e-05
12212,8.56843e-06
2075,1.48571e-06
8031,0.999855
8752,0.0120919
7885,0.999977
10840,1.75846e-05
3308,0.99997
9078,6.71866e-05
11721,1.59399e-06
10156,4.7134e-06
7546,0.998834
9281,0.999937
7965,0.0014811
732,0.996823
4157,4.75269e-05
9822,0.999971
3386,1.86343e-05
8255,0.999974
11888,4.93466e-05
6641,0.909744
10593,0.999979
1885,0.000417787
9147,0.000318395
9712,0.000126855
7096,0.999782
5196,1.76785e-05
7607,4.32022e-05
1608,1.41481e-08
1448,0.000134861
4792,0.998284
9412,5.69973e-06
9831,3.85812e-05
9236,2.16935e-05
8585,1.00322e-05
4300,0.999903
10733,0.997455
22,1.81626e-05
11282,0.99991
10330,1.66989e-05
3780,0.999193
9474,1.14153e-05
11170,0.999921
443,0.999965
10442,0.991969
1722,0.999916
10503,3.52752e-05
4703,0.000528599
9801,1.87973e-05
665,0.000356248
10962,0.725983
9153,0.9998
11061,2.1437e-05
6055,0.99991
12051,0.999723
4065,6.55832e-05
8222,0.000466598
6191,0.0185182
2278,0.00033155
1501,0.999985
6022,0.999727
4555,9.83616e-05
2669,0.000337213
12077,0.00659957
12099,0.255356
3038,0.999977
9489,0.999801
12487,0.999946
3737,6.65368e-07
1905,0.999974
4583,2.44131e-05
6834,0.99999
7275,0.0521088
6103,0.999115
7437,0.000838694
5349,0.999723
12448,0.99998
221,0.000487882
9727,0.999546
11880,0.00275919
1773,0.999521
8471,0.000105429
7767,0.000346525
10785,0.999921
1456,8.4801e-08
4984,0.999935
2026,3.34115e-05
6038,0.999979
633,0.999995
10315,0.999552
8655,9.2099e-07
2417,0.000641173
3594,9.12516e-09
9356,0.99978
1076,3.93709e-06
701,0.00190402
8790,0.485884
11067,8.00772e-05
11836,0.999837
825,6.64198e-06
11119,7.97905e-06
7253,6.88751e-05
8651,0.999994
10708,0.00304869
1276,0.999458
41,0.999647
807,0.999988
9926,0.998431
5012,2.50509e-05
8387,2.85307e-05
6842,0.999812
9990,0.999367
8368,7.15548e-05
7471,5.24361e-05
9536,1.2682e-05
5513,0.999955
9663,0.999386
318,9.1101e-06
2379,0.000458922
2352,0.000205023
1098,8.84165e-05
2498,0.999841
12175,0.999988
8923,0.942919
2554,0.00187528
1598,0.000237416
1164,3.49084e-06
5863,9.60689e-06
6905,7.79844e-05
6432,0.999501
5656,0.994549
4712,0.0141597
11487,0.998721
8662,0.000172635
4327,0.999953
6642,5.96852e-05
4933,0.000393741
2685,0.000584554
3397,4.61948e-06
3336,0.999339
7848,0.99834
1290,0.99966
7692,0.000175324
9178,1.50814e-05
2869,0.00038111
1192,0.155274
2612,0.999784
8540,0.999305
11827,0.999957
2833,0.999788
4035,0.000149129
10480,0.00162744
12232,0.99998
5198,0.999972
6995,2.5455e-05
10808,0.999807
5963,2.75926e-05
11194,0.820232
7901,0.999995
3274,0.998326
6340,0.997414
4905,0.00105781
12418,2.73926e-06
7155,0.000885891
9432,0.000557556
1370,0.000120543
11478,0.999637
8677,0.999764
12130,7.22658e-06
7521,0.999412
9379,5.29949e-05
10533,1.18505e-06
4659,5.1438e-06
6493,0.998136
10087,0.999932
7262,0.000340397
6555,1.1941e-05
9945,0.00184175
8372,1.33696e-06
4264,0.999889
415,0.999971
1824,0.00098232
5522,0.999995
6628,0.998801
11580,0.998268
9463,1.87347e-05
9449,0.999952
3081,0.000381306
5849,0.999969
4866,0.999755
10372,0.996118
2768,0.99914
311,0.000673216
7844,0.000424539
3166,0.999975
2862,0.999988
5049,0.998115
11769,3.10162e-06
6153,9.61582e-07
12444,0.999695
11691,2.45986e-06
10725,0.999922
4561,6.65089e-06
5775,2.87716e-06
3879,4.93086e-07
9890,0.99998
4486,0.00431611
10193,5.08429e-05
4437,0.999326
5331,0.999889
11923,0.999296
3660,0.00216093
6115,1.96862e-07
11968,0.000153655
11167,1.49394e-06
8542,0.999974
4362,0.999673
8310,0.999952
628,3.04358e-05
4995,0.000522716
5988,0.994705
7226,0.998938
1157,0.999667
1755,0.999757
6607,0.999799
10607,0.00109587
7825,0.00105123
1550,0.00153892
1845,0.999992
6550,0.000140331
459,0.999887
3376,5.1469e-06
4273,3.79232e-06
2193,0.996651
2718,0.993993
4503,0.126521
5314,0.999307
568,0.999657
6076,1.38117e-06
5128,0.999995
6387,0.966743
10112,1.96006e-05
8508,3.95886e-06
3068,0.99998
2310,0.999826
8972,0.174413
3903,8.35869e-05
11298,3.97764e-05
8995,0.242248
3063,3.75068e-06
11664,0.000148288
5527,0.999859
6776,0.000247534
113,0.999967
4058,1.62915e-07
6005,0.00161642
12228,0.999934
4803,0.99991
1605,0.14864
8971,0.999739
2105,8.39566e-06
4941,0.993783
12339,0.00228262
7647,0.998855
4977,1.81718e-06
5571,0.999857
5520,0.999832
4584,6.31744e-06
6456,0.000347037
3120,0.99998
3505,0.999998
2327,0.991218
9603,6.21239e-07
10038,0.999181
9233,0.99996
6069,0.999988
7564,0.999936
4548,0.999509
10011,0.99954
258,0.999981
6460,0.994146
7860,0.00400616
10943,8.94929e-05
4271,3.51114e-05
4751,0.000409971
10508,5.36403e-07
4124,3.00734e-06
5424,9.18341e-06
9086,0.999134
2589,0.999726
9902,4.43072e-05
4204,1.61572e-06
3974,0.9927
8589,0.999978
7582,0.999589
2565,2.82368e-05
654,0.999936
4019,4.06287e-05
6009,4.16817e-06
1687,0.999614
952,2.9574e-06
3411,0.00255459
7244,5.77709e-05
11644,0.00106445
5061,0.362077
260,6.33128e-05
5091,7.68405e-05
7515,0.000396667
4454,0.000328663
4183,1.60457e-06
7948,3.16073e-05
4967,0.000999167
636,0.741901
6859,0.99867
8687,0.18648
5133,0.000450868
10365,0.000282245
3123,1.92656e-05
7770,0.000133929
6394,0.999655
7119,0.999978
10993,0.999679
8850,0.72999
8979,7.35185e-05
5742,0.9981
10571,0.99936
8668,0.999909
9053,6.92809e-05
4944,7.22324e-05
8112,0.000135214
1856,0.99936
2306,0.998812
3486,0.999999
11633,3.98629e-05
44,0.999974
6016,0.999995
6862,0.999775
569,0.584411
11339,0.999284
5639,0.383376
11402,0.999981
10051,0.00330848
12442,1.06606e-05
321,0.000202343
12304,0.999965
3840,0.00132812
11011,0.962315
9790,7.84699e-05
11452,0.954699
10059,0.999758
2292,5.7875e-05
7204,1.30436e-05
11665,0.999883
10719,0.99999
211,0.999901
280,0.999936
11465,2.33758e-05
7854,0.00104951
520,1.94731e-06
6030,0.998661
2480,7.59897e-05
2212,0.986474
7129,0.299229
10689,0.99994
6603,0.00229237
7402,1.5603e-05
6172,0.00010695
2621,0.000253395
12336,0.000282138
7374,0.99992
9858,0.99903
5753,5.60353e-05
11724,0.000645843
2162,2.85662e-06
3812,0.999812
5896,3.98316e-08
81,0.00113111
1080,0.999847
2538,5.1142e-05
11515,0.999767
9424,0.999896
6634,0.00064714
8252,6.72361e-06
1471,0.999928
8049,0.99992
973,2.08357e-06
4010,3.80603e-05
11806,0.999955
8109,2.36363e-05
10006,1.98105e-06
1269,0.988433
5866,0.000280115
11373,0.000437182
4917,0.000177715
296,0.999965
2743,0.999953
439,0.999975
1746,0.999874
4715,0.997118
8055,0.946271
5372,0.000173269
2180,0.999735
11568,0.00266268
6462,0.99991
11746,0.0134778
1606,0.000129135
9429,2.90613e-05
8268,6.92703e-06
4647,0.999931
9938,0.99935
8348,1.29084e-05
7163,0.0103984
3429,1.53997e-05
8616,5.53607e-05
6950,0.972955
3049,0.0890814
3059,0.998787
9330,0.999646
4336,0.99962
11458,0.997276
1473,0.000346565
1590,0.999836
1073,0.0014141
4631,0.999771
6792,0.999935
8380,0.998796
8219,0.999987
9387,0.000846072
11751,6.22214e-05
7056,1.63579e-05
12187,9.98179e-05
3161,1.49121e-06
2176,0.99781
4317,0.999698
4368,2.64157e-06
1591,0.99986
7018,0.999992
3813,0.999913
11280,0.00173861
11898,0.00285565
5151,0.000101094
9452,4.11187e-06
3325,0.999796
11867,0.999877
1567,0.000231203
11029,0.833336
6027,0.999966
48,0.999943
2201,0.999528
2707,0.000350212
4727,0.000137142
8443,1.28593e-05
10290,0.999967
8701,2.18735e-07
3586,0.000143492
6653,0.999983
7880,0.999884
9579,1.24691e-05
1178,9.53774e-06
2667,0.000119375
607,0.997409
7013,0.999767
9051,0.999984
10536,6.67166e-05
3661,0.997936
9445,0.99951
397,0.999942
10171,3.21261e-05
5789,0.999813
10023,0.999676
7710,0.0154585
4059,0.000105884
10427,0.999994
1244,3.32628e-05
4683,0.0011246
3676,0.999845
362,2.59939e-05
8455,0.999895
11954,0.999996
10870,0.0847299
5531,0.999994
2060,0.99862
5156,0.999813
3495,0.99992
12371,0.999661
7500,0.999295
1323,3.74643e-06
9134,0.999178
1167,0.998555
7427,0.999862
5823,5.03298e-05
4770,1.01795e-05
159,0.999762
2231,1.28145e-06
11313,0.000591792
5859,3.31959e-06
3722,0.999223
9993,0.000664191
5405,0.00644711
5113,0.996808
3449,1.69389e-05
8291,0.99995
1288,8.01607e-06
5204,3.34113e-05
4302,0.99965
2942,0.00815678
10103,0.000647893
11171,1.71169e-05
3892,4.42385e-05
7443,0.999348
65,0.998862
9433,0.999549
5044,1.72177e-06
5763,0.00375396
6588,0.999766
4071,0.999866
9184,0.999899
7506,0.000488334
3180,0.000133842
10296,0.00502766
11616,6.06062e-06
943,0.0890452
11419,0.999568
10720,0.999728
12224,1.68113e-05
12467,0.000221561
12167,0.999106
8218,1.49914e-05
11325,4.08899e-05
11240,0.000226103
7405,7.96346e-05
7099,0.000620588
3033,5.17394e-05
336,0.00609609
6800,0.92038
11527,0.999965
7632,1.74063e-06
8263,0.999708
11118,1.50928e-05
6057,0.000655934
6919,5.81e-05
10883,0.99906
1263,0.0669391
6468,0.992041
9344,0.99646
5732,0.999961
10445,0.999817
9538,2.33406e-05
2972,0.999984
8194,0.999579
8808,0.000109082
7466,0.000293042
10238,0.999053
9819,1.65302e-05
5756,0.990483
8324,0.999354
1988,7.11619e-06
2847,0.9999
5356,6.40177e-05
7472,2.64283e-05
9139,0.999973
8553,2.20171e-05
12495,0.000123
10568,0.996063
8337,0.999838
12151,4.82963e-05
6767,0.996144
7733,0.00329264
2806,0.999953
4419,1.27469e-05
320,0.000820705
743,0.998407
8887,0.000122305
4788,0.99992
5255,0.000525734
10198,5.63442e-06
707,0.999617
2763,0.999906
6726,0.00466237
1028,0.015126
9835,0.999977
3819,0.996413
7810,9.34147e-05
10126,2.07027e-05
4830,1.57902e-05
3275,0.000642419
5750,0.000549743
12017,0.999956
8593,6.65162e-05
10068,2.77057e-06
422,0.999994
2977,1.19335e-05
6189,6.35961e-05
10169,0.999901
5150,0.997711
11114,0.999995
4930,0.000744321
10447,0.999969
1334,0.844623
9249,0.999477
10344,0.999982
11447,3.77385e-06
5258,0.99998
774,9.34759e-05
10327,0.998984
5382,0.997512
1518,1.10627e-06
1383,1.02379e-05
3658,0.999721
466,1.0
4284,0.00205344
8986,0.999685
6961,3.08602e-06
7581,1.52187e-05
8197,0.99986
2877,0.999503
452,0.977939
11875,0.00274972
3791,0.00199339
749,9.40698e-05
8526,0.000434191
10950,7.23011e-05
5888,2.28778e-06
11997,0.99993
7680,0.999668
9049,6.86135e-07
3686,2.88918e-05
8767,0.999929
11630,0.999997
12357,0.999997
11518,0.00123948
6166,6.81684e-05
4023,0.999801
3010,0.000564543
1185,3.05981e-05
8860,0.999947
1480,4.62977e-06
6304,0.00364468
10455,8.50893e-05
11999,0.999047
3678,0.00106117
4969,0.999983
10586,0.000297463
346,0.99992
11106,1.05688e-06
746,0.999834
1179,0.999343
2875,0.999984
10015,0.999989
3838,0.99959
7717,0.995765
144,0.000965851
10629,0.999845
9937,0.999539
3626,0.999644
1086,0.999652
5904,0.999098
1327,0.999834
2534,5.12645e-07
10817,0.000631171
10860,2.6812e-05
8708,0.999523
8170,3.2552e-07
11783,2.99578e-05
214,0.998906
2936,0.999467
1256,3.60346e-06
7224,0.000309234
2952,0.99988
5814,7.02524e-06
1831,0.999904
10828,6.36536e-05
8138,0.652559
6441,2.52376e-05
4459,7.91311e-07
4708,0.998907
412,0.999937
8842,0.999872
6934,0.999448
627,0.000158137
11096,0.907899
9224,0.999075
11543,8.23046e-05
5293,0.998872
3303,0.999982
10711,2.6237e-05
615,0.00026722
7674,0.99999
11107,0.99736
1932,0.999471
4593,0.996429
2476,0.992685
12176,0.000428715
563,2.60282e-05
4992,0.999846
4527,2.17822e-06
4891,0.00182575
6289,0.999997
7736,0.99991
10280,0.99995
9161,0.9994
1840,0.99979
3426,0.999971
852,9.31262e-05
5967,0.00113301
8362,0.998241
10752,0.996302
10067,2.79145e-05
7608,0.999929
5938,0.999954
912,0.999632
271,0.999828
12248,0.999928
3111,0.000770788
1706,0.999935
10518,0.997143
9258,0.999946
5267,7.32685e-07
6384,0.999335
4728,3.87144e-06
9602,0.997225
8931,0.00442418
506,1.42203e-05
4988,0.999977
3969,0.999964
10834,5.51294e-05
2938,7.41476e-06
11912,0.999871
7022,0.00057991
12006,0.999998
6110,0.000149973
6504,0.00539507
8510,0.00911136
6448,0.996723
12397,4.77192e-05
10259,0.999898
779,0.999412
7384,3.22552e-05
530,9.24656e-05
10002,0.000875227
7786,0.00184712
87,0.999736
7247,0.99965
2421,0.000317553
5793,6.52408e-05
10965,1.89105e-05
10074,2.08246e-06
7423,0.999969
3430,0.998615
10396,0.999848
11919,0.000150435
384,0.999997
1343,0.999342
3224,0.999941
11411,0.999933
12434,0.999632
10275,0.999433
1748,0.00042608
8632,0.999499
7388,3.24582e-05
558,0.999757
3142,0.256836
2690,5.33694e-05
7452,1.06244e-05
1623,2.01167e-06
9186,0.00056417
6317,0.999895
1106,0.993935
2937,0.000484877
471,7.31854e-05
5662,0.999994
5642,0.998244
8089,1.60247e-06
7297,5.03215e-06
11450,0.00018424
118,0.999998
861,0.999957
9722,1.76779e-05
4950,0.999387
1860,0.994899
5361,0.999491
11791,0.999814
3560,1.27454e-05
11497,0.999156
5726,1.03577e-05
4263,0.000187498
11364,4.03784e-06
3070,0.99315
1415,5.1765e-06
5649,0.999901
5572,0.99958
8950,0.999935
7032,0.00042608
1693,0.999965
6032,6.16788e-05
4949,9.94857e-06
2643,0.995777
7339,0.00283126
11379,0.998184
9195,5.05626e-06
239,1.3619e-05
9906,7.95367e-06
11516,0.998896
829,0.999941
12303,0.999982
1908,0.999255
1680,5.93209e-06
3020,0.985317
9551,0.999944
5563,0.00293168
7988,0.999972
791,0.999983
1685,0.999377
9880,0.999985
2572,0.0147106
6956,0.999925
5304,0.999943
7245,0.969611
12028,0.999382
11350,0.00755611
826,0.999858
8954,1.22031e-05
8336,1.38622e-05
3685,0.000182691
11471,0.398555
10669,0.00284775
659,0.000126253
5175,0.99979
3167,2.08623e-05
3593,0.999701
9793,0.000205887
11773,0.999999
8146,9.00583e-05
8062,0.000519103
11973,0.0139675
11137,6.31909e-06
1361,1.10534e-07
5727,1.92746e-06
6964,0.000317136
9326,0.999961
2989,0.00442408
11131,2.52967e-06
4374,0.000864631
6879,0.99972
8245,0.000200481
4034,7.79281e-06
7220,0.999771
11873,0.00450659
12161,0.000160771
10989,2.10754e-05
903,0.98918
4676,0.999885
7816,0.99973
1332,0.999992
7434,0.975101
7852,1.54076e-06
12469,5.12058e-05
431,0.999587
10744,0.999839
104,8.29449e-05
1830,2.86012e-05
3420,0.999924
4592,0.00882235
5140,8.74484e-06
10419,0.999544
7790,0.999722
11586,0.99971
5552,5.52685e-07
1055,0.0104231
10282,0.998825
11269,0.999909
175,0.999684
12208,0.99996
7368,0.999985
8666,0.999927
12370,0.00132221
5042,0.0017703
3395,0.998221
9129,0.999539
3046,0.0013459
6783,2.8751e-05
1463,2.89148e-05
9791,0.00031987
10660,2.12837e-06
5603,2.9927e-06
10923,0.000108575
4526,0.999968
4228,0.000124078
1832,0.999975
3304,0.999943
7264,0.999755
3023,0.00023363
2998,0.999965
10769,0.999867
4623,0.999963
9728,1.15893e-05
6774,0.999779
277,0.999248
1315,0.999854
7300,0.999792
12261,0.000361014
7867,6.90965e-05
3178,0.998969
12361,0.999949
9218,0.998316
3095,0.999658
5815,0.99993
9193,0.999806
877,0.000380273
7414,6.8516e-05
2490,0.999352
9499,0.000205777
8724,0.012478
7953,2.85157e-05
12096,0.990164
11347,0.999962
1485,0.000603727
3244,0.999702
1512,0.999894
3688,0.999956
11994,0.000132667
3089,0.999324
7964,0.998703
5806,8.54436e-07
1973,2.25876e-06
11948,0.00158214
12338,5.37734e-07
6549,0.999869
293,0.998235
11488,0.999999
6524,1.0
860,1.56885e-05
2602,0.999757
309,7.5098e-06
310,0.000481012
2406,0.99997
7000,0.999169
7999,0.454299
5402,0.99995
3473,0.000213246
5197,7.0915e-06
7316,0.999989
12062,0.999987
6660,1.01624e-06
11908,0.000522292
319,0.999904
4344,0.999889
12010,0.985148
2453,0.000348823
2654,0.468013
5615,0.00104336
1913,4.21115e-07
178,0.999981
8717,1.89611e-05
5773,3.78127e-06
11272,0.999784
10824,9.91651e-06
4965,0.978022
4237,0.999488
12333,0.999892
12226,0.999984
2906,6.80242e-06
5182,0.000173422
9170,0.999963
253,0.999538
7315,0.99941
2179,0.999861
3345,0.999988
7373,4.37658e-06
12312,2.53062e-05
6356,0.999216
9300,0.974855
775,5.7055e-06
7980,7.5068e-05
11293,0.999852
3625,0.00584635
2043,0.313979
2407,1.92066e-06
9475,3.22351e-05
8323,0.999942
1486,0.999576
9410,0.999193
9666,0.000313454
1639,0.999146
3825,0.000595058
2684,0.999957
12047,3.70321e-06
12186,0.999702
1294,0.99991
11079,0.999799
11776,0.999693
9780,0.000133779
4004,2.54233e-05
4226,5.40896e-05
7896,0.999975
4534,0.00301044
3412,0.999422
6347,0.0354043
6013,4.57227e-07
7625,0.999881
10604,0.000377481
11692,2.32802e-05
497,8.34773e-06
11470,0.999514
54,1.23934e-06
8316,0.999977
10205,0.000398014
605,9.40076e-06
313,0.000743262
7729,0.0307713
6273,0.999748
5830,0.00043168
5176,0.999118
2864,0.999965
6351,0.999583
3156,0.99964
1958,7.33768e-06
3855,0.999778
6418,7.75621e-06
7394,0.000686606
10099,1.74172e-06
3709,0.00547933
5593,0.999876
3246,6.1953e-05
8333,0.000489472
12329,0.999529
11788,8.91281e-06
7012,3.43226e-06
11372,1.04387e-05
4805,0.999553
4742,6.6335e-06
11370,0.999896
3151,0.999989
8208,0.999374
538,4.76917e-05
1983,0.999828
6929,0.95461
7992,0.000554635
7725,0.999909
5,4.01864e-05
4276,0.950219
4125,0.999975
11991,0.000212755
11584,0.999742
10167,0.999626
10422,0.503544
540,0.999257
11893,1.21508e-06
6823,0.999953
3013,0.0282629
1292,0.0479173
1921,0.000270258
1510,0.000117503
5228,0.999887
9052,0.00119985
3984,0.997396
9109,1.99473e-05
4814,0.999969
5002,1.62207e-05
6582,0.998956
8253,0.000117419
266,0.00269344
3362,0.999964
11233,0.000120143
893,0.99998
8221,0.999938
3075,0.999833
7407,0.999897
6686,0.000320645
3704,0.000106031
8305,0.999876
2784,4.84762e-05
7345,2.55939e-05
4596,0.999058
5301,0.964454
7935,0.999994
7683,0.994608
10872,0.999582
2644,0.99893
2131,0.000558482
4258,0.999839
2584,3.9511e-05
12084,3.33924e-05
4895,0.999624
3223,0.999973
1050,2.74918e-05
10285,0.992645
998,0.999793
1082,0.999246
12019,0.000924438
10922,5.24747e-06
11432,9.74739e-06
10866,0.998516
8236,0.0015824
2581,0.999879
695,0.99951
7573,0.000165565
5728,0.000273186
2745,0.999765
8703,0.999762
9927,0.00195718
10041,0.999533
2428,0.999993
12297,5.73351e-05
2555,0.999801
11377,0.000108095
645,4.26516e-05
7277,3.56759e-05
4506,1.13449e-05
10288,4.58583e-06
955,0.999837
9318,0.010642
7366,2.34031e-06
381,0.999838
6681,2.73091e-05
10976,0.999934
2164,2.19985e-05
9716,8.3436e-06
6615,0.999967
7420,0.999951
9751,0.99999
10359,0.999649
2750,1.54063e-06
11342,1.19016e-06
10764,8.07224e-06
6908,0.989897
7209,0.999842
6548,4.66094e-05
7312,7.04496e-05
10925,0.999896
5026,2.74164e-05
220,0.999836
8108,0.999979
11191,0.840772
1274,1.0558e-05
11649,0.997517
5285,6.07355e-05
7713,0.999778
2774,0.999946
1909,0.999831
216,0.999859
12433,0.999793
9840,0.999952
6592,0.999949
8555,0.000111601
677,5.96679e-05
6404,0.996932
4981,0.000756087
6479,0.000195923
